Update,Date,Ticker,Likes,Trader,Seguidores,Profile_Url,Recommendation,Title,Content,Sentiment
,2023-09-25 19:54:39,US30,3,masterthemarkets2010,161,/u/masterthemarkets2010/,,"Live Trading Session 239: Open & closed trade on BTC,Gold & more",trade session videow close posit potenti trade set gbpusds& 50brent oilbitcoin understand video betterw highli recommend watch follow stream video 1trader starter cours channel profil signatur section achiev consist trade perform wtradingviewcomstreamscyotrc9hcd strategi construct wtradingviewcomstreamsuvszsv1eyv,0
,2023-09-26 06:15:03,XAUUSD,2,Alisabbaghi,43,/u/Alisabbaghi/,Long,Long and Sell opportunity on gold/XAUUSD,🖥 🅿️ xauusd 📉 📍 fundament bullish 📍 bearish opportun ▫️ ▫️ 🔻 opportun ▫️ ▫️ 🔻 proper  posit trigger,1
,2023-09-26 06:14:50,USDJPY,4,hadi_devil18,598,/u/hadi_devil18/,Short,USDJPY AROUND A MASSIVE ZONE,trader everyon karaali snipers_fx forget support follow usdjpi over bullish trade insid rise channel perspect howev sit around channel act overbought line massiv resist look bearish correct movement meanwhil shorter bullish howev mark movement expect reward manag perspect analysi forget follow follow trade manag patient,-1
Updated ,2023-09-25 19:41:11,BTCUSD,12,ShapeShape1,8,/u/ShapeShape1/,Long,BTC - Last dip before quick rally ? ,comment reject happen august reject cross daysweek bearish weekli like cheer comment dip follow comment updat regularli absolut reason resist comment bullish momentum comment situat look level noth relev follow arrow arrow relat & format,1
,2023-09-25 19:39:37,SPX,1,MrGekkoWallSt,32,/u/MrGekkoWallSt/,Long,The S&P 500 might be changing direction,previou analysi releas august effici identifi resist uptrend channel call correct season august septemb reach target expect revers reach altim decemb believ season differ august septemb continu gather substanti evid octob novemb decemb excel month contrari,1
Updated ,2023-09-26 05:47:10,GOLD,3,REZAmhd,325,/u/REZAmhd/,Long,buy idea ,close reach gener expect toward target 1913the number,1
,2023-09-26 05:30:05,XAUUSD,2,Trade_Hive_Signals,31,/u/Trade_Hive_Signals/,Short,Gold - H4\D1,\ format + triangl downward movement target 1815discuss previou analysi expect consid break correct timefram posit target,-1
,2023-09-25 19:27:25,BTCUSD,6,mehrdadkhebrat72,0,/u/mehrdadkhebrat72/,Short,BTC analysis easily ,shoulder,-1
,2023-09-26 05:16:02,XAUUSD,2,tofinse,71,/u/tofinse/,Long,Gold triangle correction ?,strong impuls elliot triangl correct correctli anoth posit smaller bullish engulf confirm,1
,2023-09-25 10:02:35,US30USD,2,eugeneoigara7,66,/u/eugeneoigara7/,Short,US 30 SELLS,surpris multipl central hike maintain higher interest longer inflat continu persist expect bearish pressur continu,-1
,2023-09-25 19:17:39,EURGBP,1,FKW-Millions,31,/u/FKW-Millions/,,EURGBP faces dual resistance challenges,eurgbp current encount resist level downtrend anoth sideway pattern close monitor manag resist potenti strong upward toward resist level moreov respect resist level weakn consid posit target,0
,2023-09-25 19:17:38,GBPJPY,4,northern_trader_,70,/u/northern_trader_/,Short,GBPJPY - SHORT,gbpjpi symmetr triangl anticip trianglecorrect continu drop,-1
,2023-09-26 05:02:21,USDJPY,2,AshrafAliFX,12,/u/AshrafAliFX/,Short,USDJPY is at resistance level after 11 month,udsjpi resist hope strong resist pressur,-1
,2023-09-26 04:58:53,CADJPY,1,HippoTrading,27,/u/HippoTrading/,Short,Default channel for CADJPY,friend imagin channel bottom channel touch opinion simpli,-1
,2023-09-26 04:57:20,USOUSD,1,Think_More,1061,/u/Think_More/,,2023.9.26  USD hit a new high ,tuesday septemb beij comment technic current intern mainstream varieti dollar figur dollar reach bottom golden figur superimpos combin recent bottomup golden section fibonacci paramet squar figur continu yesterday alreadi test start septemb bullish $ posit import posit trade posit sell american see candl superimpos recent bottomup golden section fibonacci paramet squar combin figur continu yesterday today lowest alreadi broken move averag $ posit watersh oper posit trade posit sell eurusd eurusd figur superimpos combin european american currenc recent bottom golden section fibonacci paramet squar figur continu dollar yesterday today lowest move averag continu period posit import oper posit trade posit sell final gbpusd gbpusd figur superimpos combin recent bottom gbpusd golden section fibonacci paramet squar figur continu dollar yesterday today lowest alreadi broken averag continu period posit import oper posit trade posit sell inventori technic intern mainstream varieti today european period special remind tuesday although dollar surg currenc preciou metal recommend pleas attent goodby,0
Updated ,2023-09-25 19:10:22,XAUUSD,3,Trader_Antonio,31,/u/Trader_Antonio/,Short,Continue to short gold and keep making money,activ opportun profit partial rebound activ patient rebound continu yesterday everyon trade mainli short level success reach expect profit target obvious anoth profit regard current structur energi maintain volatil downward rebound weakn therefor shortterm resist cannot effect shortterm resist resist opportun appropri around rhythm profit trade accur trade rhythm follow trade trade trade signal regular friend feedback help market trade trade signal profit satisfi follow bottom articl detail,-1
,2023-09-26 04:48:11,USDJPY,1,phonkub,12,/u/phonkub/,Short,Sep T.J.20 Tue 26/09/66,emot littl london ,-1
,2023-09-26 04:48:05,DXY,2,Paul_FRX,61,/u/Paul_FRX/,Long,$DXY 09.26.2023 analysis,institut bullish weekli liquid continu move weekli possibl revers weakn upsid consid setup,1
Updated ,2023-09-26 04:47:18,XAUUSD,1,Aivexo,184,/u/Aivexo/,Short,Gold Sell to Buy Long Term Idea,close manual + close look correct technic strong expect remain stronger anoth quarter monitor level counter confirm anoth pullback deeper,-1
,2023-09-25 09:46:21,BTCUSD,8,PRO_Indicators,24361,/u/PRO_Indicators/,,"BRIEFING Week #39 : Something is Brewing, be Cautious !",weekli updat brought weekend trackrecord histori forget likefollow button deserv support push content kindli,0
,2023-09-25 19:00:19,LINKUSD,2,alwayswin00trades,479,/u/alwayswin00trades/,Short,LINK close to resistance,approach resist region timefram pennant consolid breakout,-1
,2023-09-25 18:59:25,CREAMBUSD,1,ith11,4,/u/ith11/,,Cream financ #CREAMUSDT,financ ⁦‪creamusdt‬⁩ ‎ $ $ ‎ $ ‎*** ‎ recommend technic analysi,0
Updated ,2023-09-26 04:28:17,EURJPY,4,VP0715,30,/u/VP0715/,Short,Eur/Jpy  Selling on the back of EUR weakness,close target reach q12023 energi elev inflat increasingli weigh eurozon household dispos incom over inflat pressur broadbas economi addit disrupt energi import russia natur plan unplan potenti elev energi price directli product start eurozon financ nomin incom growth larg keep inflat household save histor standard support household financ believ consum spend increasingli pressur addit manufactur activ impact directli energi disrupt recess eurozon economi buyer haven eurjpi 110pip,-1
Updated ,2023-09-25 18:55:00,USOIL,3,HectorBrown1,99,/u/HectorBrown1/,Short,USOIL: Crude oil analysis and planning,activ activ activ sideway oscil activ activ friday open support cross previou adjust schedul support order gain point rebound support pull record shadow adjust adjust adjust expand hesit procrastin affect earn,-1
Updated ,2023-09-26 04:18:34,XAUUSD,9,idhamhanafi10,20,/u/idhamhanafi10/,Short,UPDATE GOLD/XAUUSD ON TF H1,close manual run activ buy wait posit posit candl breakout 🎯 trade 📌 disciplin 📌 trade 📌 manag 📌 longterm mental,-1
,2023-09-25 14:12:06,XAUUSD,1,Olajireolapoju,199,/u/Olajireolapoju/,Short,GOLD still looking bearh in 4HR ,critic orang break confirm downward continu,-1
Updated ,2023-09-26 04:16:20,USDJPY,15,fb82,48,/u/fb82/,Short,USD/JPY SHORT,activ comment yesterday warn comment comment issu jpy10i comment comment centr anyon long bloomberg favourit twitter influenc probabl complet proport sensibl direct trade correct busin opposit resist weekli monthli latter reach liquid central chat global inflat expect reflect expect precis difficult bounc around plenti volatil call widowmak reason > patienc leverag scale break upsid volum bigger,-1
Updated ,2023-09-25 18:51:24,TSLA,8,SafofAllTrades,65,/u/SafofAllTrades/,Long,Dont Bet Against Tesla while Bullish Strength Exists,comment bullish develop anoth timefram approach golden notic previou golden catapult price $ $ though current action aspect support horizont resist turn support opportun posit confirm support comment expecting* instead aspect forget chart comment show bullishn opinion notic action declin number barsday stay peopl determin pattern signifi increas bullish sentiment demand increaas recent $ interact support creat bounc presenc bullish diminish  opinion provid bullish chanc $ diminish return bounc support weaken intens current bounc inlin theori comment anoth bullishn observ golden steadi increas volum volum continu increas comment  current around $ question uptrend proven otherwis uptrend intact trade better confirm previou support broken critic support uptrend trade around $ maintain maintain downsid reass uptrend absolut crucial continu monitor look support opinion $ downtrend watch advic develop updat comment declin $ follow today candl print hammer candl hammer candl power revers signal special downtrend doesnt matter downtrend  declin hammer pattern appear consid probabl revers upsid candl appear hammer hammer pressur support slope trendlin dec202 horizont support amaz hammer signal print current candl updat current candl form tomorrow higher like hammer power technic analysi aspect price around retrac level point previou littl longer though possibl retrac current bullish therefor opinion bullish proven otherwis jump current fuel bounc critic confluenc support trendlin support confirm indic uptrend respect volum pick indic current resist continu volum increas show wane bearish momentum histobar print flatten print instead bullish get test move averag usual move averag signifi uptrend current candl close septemb hit resist alway continu current trend volum move averag maintain pattern indic uptrend continu take analysi help inform pleas support boost follow comment thank updat futur question disclaim financi advic financi advisor thought express opinion educ purpos trade strategi strategi trade alway major manag strategi,1
,2023-09-26 04:01:21,CADJPY,1,Aznan_Alsidik,866,/u/Aznan_Alsidik/,Long,CADJPY Analysis H4,analysi cadjpi bullish pend within,1
,2023-09-25 18:41:42,XAUUSD,2,awg74,5,/u/awg74/,,Gold Spot / USD ,xauusd look hold support near break begin anticip xauusd look project around volum support downward trendlin,0
Updated ,2023-09-26 03:46:00,XAUUSD,27,Selena_Paul,165,/u/Selena_Paul/,,Target 1950 USD for new weekly gold price,comment market comment selena comment bullish price evid despit rise yield remain resili comment drop trendlin comment interest unchang   maintain interest increas percentag point everyon curiou market explor togeth selena current begin trade session experienc slight decreas $ trade around $ face difficulti encount resist $ howev look uptrend form rel strength indic rais doubt recoveri selena believ increas preciou $ futur touch trendlin receiv support $,0
Updated ,2023-09-26 03:43:33,EURUSD,22,Darius_trader,86,/u/Darius_trader/,Short,EUR/USD Price Analysis: Weakening near multi-month lows,comment reach support eurusd start slight downtrend fluctuat narrow trade around mid1060 trade session meanwhil price remain within strike distanc lowest touch friday appear vulner extens downward trajectori wit month dollar stand highest month remain support rise treasuri yield support feder reserv hawkish outlook expect reduct number interest common currenc weaken dovish interest decis european central thursday previous contribut limit eurusd technic perspect neg outlook reinforc declin 17month reach downward slope channel point clearli establish bearish suggest resist eurusd downsid furthermor oscil neg territori oversold therefor toward circl ascend channel support current peg appear distinct possibl sell declin eurusd extend twomonth downtrend,-1
